index,user_id,pos_item_id,list_reference_item,item_id,impressions
1462,734,0,"[0, 0, 0, 0, 0]",245,"[245, 576, 91, 19, 64, 75, 108, 426, 153, 371, 376, 456, 563, 0, 493, 588, 121, 40, 297, 773, 25, 379, 520, 187, 102]"
1463,1059,1,"[121, 0, 0, 0, 0]",121,"[55, 121, 429, 501, 456, 254, 39, 496, 380, 18, 576, 123, 493, 25, 35, 450, 120, 465, 23, 44, 484, 33, 376, 530, 527]"
1464,753,0,"[0, 0, 0, 0, 0]",18,"[18, 377, 43, 494, 279, 254, 66, 429, 59, 143, 46, 754, 137, 753, 55, 22, 379, 508, 483, 523, 88, 433, 517, 91, 465]"
1465,459,1,"[467, 467, 186, 713, 281]",397,"[0, 397, 411, 0, 63, 421, 536, 503, 291, 0, 578, 158, 554, 75, 115, 152, 204, 52, 228, 441, 453, 360, 446, 0, 379]"
1466,2547,7,"[0, 0, 0, 0, 0]",44,"[773, 520, 32, 254, 501, 39, 753, 44, 245, 66, 91, 31, 428, 517, 19, 17, 25, 494, 59, 383, 185, 42, 496, 90, 109]"
1467,2775,0,"[385, 0, 0, 0, 0]",385,"[385, 379, 121, 380, 530, 753, 297, 33, 44, 289, 429, 435, 55, 27, 508, 43, 426, 497, 110, 108, 66, 254, 46, 502, 20]"
1468,459,4,"[467, 467, 186, 713, 281]",63,"[0, 397, 411, 0, 63, 421, 536, 503, 291, 0, 578, 158, 554, 75, 115, 152, 204, 52, 228, 441, 453, 360, 446, 0, 379]"
1469,2547,11,"[44, 0, 0, 0, 0]",31,"[773, 520, 32, 254, 501, 39, 753, 44, 245, 66, 91, 31, 428, 517, 19, 17, 25, 494, 59, 383, 185, 42, 496, 90, 109]"
1470,3180,2,"[0, 0, 0, 0, 0]",564,"[435, 502, 564, 215, 320, 423, 242, 104, 193, 0, 0, 321, 513, 483, 119, 286, 255, 497, 20, 0, 304, 448, 474, 291, 450]"
1472,1872,17,"[525, 0, 0, 0, 0]",128,"[496, 108, 86, 233, 28, 301, 126, 389, 41, 32, 751, 773, 772, 140, 222, 525, 29, 128, 123, 135, 527, 288, 753, 427, 376]"
1473,3180,2,"[564, 0, 0, 0, 0]",564,"[435, 502, 564, 215, 320, 423, 242, 104, 193, 0, 0, 321, 513, 483, 119, 286, 255, 497, 20, 0, 304, 448, 474, 291, 450]"
1474,153,0,"[0, 0, 0, 0, 0]",40,"[40, 128, 560, 37, 216, 661, 112, 524, 97, 728, 391, 80, 290, 159, 353, 124, 177, 0, 234, 0, 180, 387, 149, 386, 695]"
1475,1916,0,"[0, 0, 0, 0, 0]",143,"[143, 456, 465, 120, 576, 527, 40, 493, 756, 39, 89, 55, 254, 91, 429, 523, 90, 64, 58, 222, 123, 128, 542, 175, 524]"
1477,3180,7,"[564, 564, 320, 0, 0]",104,"[435, 502, 564, 215, 320, 423, 242, 104, 193, 0, 0, 321, 513, 483, 119, 286, 255, 497, 20, 0, 304, 448, 474, 291, 450]"
1479,2723,13,"[0, 0, 0, 0, 0]",187,"[19, 27, 40, 108, 426, 153, 297, 371, 376, 494, 121, 47, 379, 187, 252, 425, 294, 102, 429, 377, 36, 576, 773, 751]"
1480,1993,0,"[0, 0, 0, 0, 0]",306,"[306, 307, 376, 576, 465, 493, 55, 121, 426, 429, 120, 450, 501, 527, 89, 456, 123, 380, 35, 523, 676, 530, 185, 110, 377]"
1482,3180,13,"[564, 564, 320, 104, 0]",483,"[435, 502, 564, 215, 320, 423, 242, 104, 193, 0, 0, 321, 513, 483, 119, 286, 255, 497, 20, 0, 304, 448, 474, 291, 450]"
1483,3180,13,"[564, 564, 320, 104, 483]",483,"[435, 502, 564, 215, 320, 423, 242, 104, 193, 0, 0, 321, 513, 483, 119, 286, 255, 497, 20, 0, 304, 448, 474, 291, 450]"
1484,2775,0,"[385, 385, 0, 0, 0]",385,"[385, 379, 121, 380, 530, 297, 508, 27, 44, 426, 429, 497, 254, 753, 110, 108, 502, 53, 119, 20, 564, 425, 46, 775, 513]"
1485,1059,0,"[121, 121, 0, 0, 0]",121,"[121, 55, 429, 456, 501, 380, 254, 66, 60, 25, 35, 123, 39, 493, 18, 90, 120, 496, 530, 576, 44, 379, 450, 23, 527]"
1487,2239,0,"[0, 0, 0, 0, 0]",376,"[376, 38, 233, 563, 481, 592, 0, 462, 243, 532, 599, 0]"
1488,858,4,"[0, 0, 0, 0, 0]",254,"[39, 520, 753, 289, 254, 501, 245, 90, 773, 32, 428, 31, 775, 22, 42, 494, 44, 45, 29, 108, 185, 59, 43, 77, 88]"
1489,2775,6,"[385, 385, 385, 0, 0]",508,"[385, 379, 121, 380, 530, 297, 508, 27, 44, 426, 429, 497, 254, 753, 110, 108, 502, 53, 119, 20, 564, 425, 46, 775, 513]"
1491,858,4,"[254, 0, 0, 0, 0]",254,"[39, 520, 753, 289, 254, 501, 245, 90, 773, 32, 428, 31, 775, 22, 42, 494, 44, 45, 29, 108, 185, 59, 43, 77, 88]"
1493,1536,1,"[0, 0, 0, 0, 0]",576,"[123, 576, 254, 143, 493, 465, 661, 756, 405, 524, 128, 186, 112, 587, 137, 777, 175, 141, 222, 15, 37, 475, 91, 138, 43]"
1494,1536,1,"[576, 0, 0, 0, 0]",576,"[123, 576, 254, 143, 493, 465, 661, 756, 405, 524, 128, 186, 112, 587, 137, 777, 175, 141, 222, 15, 37, 475, 91, 138, 43]"
1495,2775,5,"[385, 385, 385, 508, 0]",297,"[385, 379, 121, 380, 530, 297, 508, 27, 44, 426, 429, 497, 254, 753, 110, 108, 502, 53, 119, 20, 564, 425, 46, 775, 513]"
1496,858,4,"[254, 254, 0, 0, 0]",254,"[39, 520, 753, 289, 254, 501, 245, 90, 773, 32, 428, 31, 775, 22, 42, 494, 44, 45, 29, 108, 185, 59, 43, 77, 88]"
1497,2185,9,"[0, 0, 0, 0, 0]",43,"[501, 289, 520, 254, 18, 773, 32, 425, 90, 43, 185, 496, 428, 31, 23, 16, 525, 17, 45, 35, 775, 383, 736, 108, 676]"
1498,858,10,"[254, 254, 254, 0, 0]",428,"[39, 520, 753, 289, 254, 501, 245, 90, 773, 32, 428, 31, 775, 22, 42, 494, 44, 45, 29, 108, 185, 59, 43, 77, 88]"
1499,513,8,"[0, 0, 0, 0, 0]",497,"[385, 179, 530, 379, 389, 121, 27, 119, 497, 20, 294, 380, 279, 297, 508, 303, 286, 447, 110, 434, 483, 624, 321, 284, 473]"
1500,1242,0,"[0, 0, 0, 0, 0]",122,"[122, 126, 110, 102, 431, 123, 321, 614, 128, 133, 168, 210, 254, 353, 467, 576, 43, 19, 465, 543, 483, 753, 754, 18, 424]"
1501,1993,0,"[306, 0, 0, 0, 0]",306,"[306, 376, 307, 576, 123, 465, 493, 55, 121, 426, 429, 450, 501, 527, 89, 456, 0, 137, 380, 120, 36, 676, 110, 530, 33]"
1502,503,4,"[0, 0, 0, 0, 0]",527,"[121, 520, 429, 380, 527, 379, 25, 123, 661, 75, 90, 254, 496, 523, 493, 405, 119, 35, 33, 473, 185, 484, 53, 186, 513]"
1503,503,7,"[527, 0, 0, 0, 0]",123,"[121, 520, 429, 380, 527, 379, 25, 123, 661, 75, 90, 254, 496, 523, 493, 405, 119, 35, 33, 473, 185, 484, 53, 186, 513]"
1505,2775,6,"[385, 385, 385, 508, 297]",508,"[385, 379, 121, 380, 530, 297, 508, 27, 44, 426, 429, 497, 254, 753, 110, 108, 502, 53, 119, 20, 564, 425, 46, 775, 513]"
1506,2238,10,"[0, 0, 0, 0, 0]",493,"[121, 429, 254, 380, 456, 39, 379, 376, 66, 35, 493, 123, 102, 120, 753, 222, 371, 40, 474, 75, 185, 41, 775, 53, 119]"
1507,159,3,"[493, 0, 0, 0, 0]",493,"[18, 91, 135, 493, 44, 17, 377, 90, 610, 773, 88, 41, 36, 62, 676, 46, 43, 107, 42, 736, 35, 29, 77, 30]"
1508,2238,15,"[493, 0, 0, 0, 0]",222,"[121, 429, 254, 380, 456, 39, 379, 376, 66, 35, 493, 123, 102, 120, 753, 222, 371, 40, 474, 75, 185, 41, 775, 53, 119]"
1509,2238,17,"[493, 222, 0, 0, 0]",40,"[121, 429, 254, 380, 456, 39, 379, 376, 66, 35, 493, 123, 102, 120, 753, 222, 371, 40, 474, 75, 185, 41, 775, 53, 119]"
1510,503,15,"[527, 123, 0, 0, 0]",405,"[121, 520, 429, 380, 527, 379, 25, 123, 661, 75, 90, 254, 496, 523, 493, 405, 119, 35, 33, 473, 185, 484, 53, 186, 513]"
1512,2461,7,"[0, 0, 0, 0, 0]",126,"[325, 252, 255, 156, 210, 493, 251, 126, 729, 43, 717, 215, 286, 217, 101, 191, 276, 142, 722, 29, 431, 26, 212, 20, 685]"
1513,159,5,"[493, 493, 0, 0, 0]",266,"[489, 732, 85, 487, 430, 266, 0, 0, 227, 0, 226, 162, 0, 767, 61, 236, 78, 411, 0, 744, 115, 717, 0, 0, 397]"
1514,2229,1,"[123, 0, 0, 0, 0]",123,"[563, 123, 456, 371, 129, 307, 252, 120, 425, 502, 14, 294, 530, 0, 753, 82, 483, 46, 233, 110, 497, 119, 321, 0, 20]"
1515,159,15,"[493, 493, 266, 0, 0]",236,"[489, 732, 85, 487, 430, 266, 0, 0, 227, 0, 226, 162, 0, 767, 61, 236, 78, 411, 0, 744, 115, 717, 0, 0, 397]"
1516,2229,1,"[123, 123, 0, 0, 0]",123,"[563, 123, 456, 371, 129, 307, 252, 120, 425, 502, 14, 294, 530, 0, 753, 82, 483, 46, 233, 110, 497, 119, 321, 0, 20]"
1517,503,23,"[527, 123, 405, 0, 0]",186,"[121, 520, 429, 380, 527, 379, 25, 123, 661, 75, 90, 254, 496, 523, 493, 405, 119, 35, 33, 473, 185, 484, 53, 186, 513]"
1518,1365,5,"[0, 0, 0, 0, 0]",91,"[775, 26, 501, 32, 385, 91, 380, 289, 377, 102, 527, 36, 456, 525, 496, 125, 661, 586, 676, 185, 754, 222, 523, 424, 88]"
1519,503,5,"[527, 123, 405, 186, 0]",143,"[513, 564, 102, 502, 530, 143, 41, 40, 108, 89, 753, 112, 321, 508, 179, 306, 58, 497, 301, 494, 307, 456, 756, 297, 128]"
1521,2606,0,"[0, 0, 0, 0, 0]",120,"[120, 509, 137, 123, 587, 484, 206, 651, 38, 668, 20, 211, 427, 754, 297, 158, 390, 186, 284, 424, 596, 287, 337, 0, 0]"
1524,1147,9,"[0, 0, 0, 0, 0]",493,"[39, 187, 66, 614, 23, 102, 47, 60, 425, 493, 379, 123, 450, 377, 588, 773, 576, 35, 121, 19, 143, 496, 120, 222, 33]"
1525,790,0,"[97, 0, 0, 0, 0]",97,"[97, 143, 576, 123, 141, 137, 290, 60, 66, 91, 121, 289, 426, 429, 254, 501, 25, 18, 80, 23, 307, 380, 177, 44, 43]"
1527,2288,2,"[0, 0, 0, 0, 0]",245,"[39, 254, 245, 90, 32, 517, 428, 66, 31, 775, 676, 108, 91, 185, 14, 494, 46, 77, 43, 45, 424, 30, 22, 610, 35]"
1528,159,14,"[493, 493, 266, 236, 0]",466,"[543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 466, 0, 0, 545, 0, 612, 0, 0, 0, 0, 0]"
1530,2229,2,"[123, 123, 123, 0, 0]",456,"[563, 123, 456, 371, 129, 307, 252, 120, 425, 502, 14, 294, 530, 0, 753, 82, 483, 46, 233, 110, 497, 119, 321, 0, 20]"
1531,2254,18,"[0, 0, 0, 0, 0]",186,"[497, 523, 496, 301, 90, 89, 520, 473, 43, 286, 254, 777, 53, 502, 483, 119, 450, 484, 186, 222, 137, 389, 278, 493, 756]"
1533,2288,24,"[245, 35, 0, 0, 0]",35,"[39, 254, 245, 90, 32, 517, 428, 66, 31, 775, 676, 108, 91, 185, 14, 494, 46, 77, 43, 45, 424, 30, 22, 610, 35]"
1534,159,3,"[493, 493, 266, 236, 466]",621,"[0, 0, 0, 621, 0, 0, 741, 0, 0, 0, 540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 531, 0, 0, 0]"
1535,2229,3,"[123, 123, 123, 456, 0]",371,"[563, 123, 456, 371, 129, 307, 252, 120, 425, 502, 14, 294, 530, 0, 753, 82, 483, 46, 233, 110, 497, 119, 321, 0, 20]"
1537,1121,10,"[0, 0, 0, 0, 0]",82,"[83, 753, 84, 44, 46, 425, 494, 43, 254, 245, 82, 383, 428, 775, 754, 773, 22, 77, 39, 29, 517, 45, 26, 32, 729]"
1538,3384,3,"[0, 0, 0, 0, 0]",353,"[560, 777, 395, 353, 260, 131, 0, 651, 100, 689, 203, 190, 177, 446, 282, 180, 393, 0, 0, 182, 387, 0, 0, 236, 118]"
1540,1121,0,"[82, 0, 0, 0, 0]",83,"[83, 753, 84, 44, 46, 425, 494, 43, 254, 245, 82, 383, 428, 775, 754, 773, 22, 77, 39, 29, 517, 45, 26, 32, 729]"
1541,354,7,"[0, 0, 0, 0, 0]",254,"[289, 520, 55, 121, 25, 426, 429, 254, 376, 501, 108, 371, 54, 66, 385, 379, 576, 60, 23, 75, 610, 380, 22, 456, 123]"
1542,2701,8,"[0, 0, 0, 0, 0]",33,"[304, 14, 64, 42, 25, 496, 751, 135, 33, 32, 66, 517, 385, 465, 421, 92, 474, 35, 289, 152, 576, 18, 239, 456, 307]"
1543,2243,3,"[0, 0, 0, 0, 0]",179,"[385, 379, 530, 179, 389, 121, 119, 20, 635, 497, 27, 380, 294, 431, 279, 450, 297, 483, 508, 284, 303, 286, 464, 110, 718]"
1544,560,0,"[0, 0, 0, 0, 0]",254,"[254, 753, 501, 19, 91, 44, 39, 494, 289, 22, 773, 59, 424, 31, 245, 46, 185, 29, 34, 496, 60, 425, 17, 77, 45]"
1545,1147,13,"[493, 0, 0, 0, 0]",398,"[112, 45, 517, 587, 297, 70, 65, 474, 753, 303, 290, 109, 284, 398, 427, 564, 736, 459, 624, 163, 0, 286, 248, 475, 277]"
1546,2701,2,"[33, 0, 0, 0, 0]",135,"[304, 64, 135, 751, 32, 517, 385, 474, 289, 576, 456, 36, 501, 17, 89, 140, 279, 297, 379, 524, 0, 201, 55, 185, 121]"
1547,2701,7,"[33, 135, 0, 0, 0]",135,"[304, 14, 64, 42, 25, 496, 751, 135, 33, 32, 66, 517, 385, 465, 421, 92, 474, 35, 289, 152, 576, 18, 239, 456, 307]"
1548,2229,0,"[123, 123, 123, 456, 371]",371,"[371, 456, 501, 426, 0, 129, 177, 510, 89, 40, 524, 0, 425, 46, 82, 509, 128, 661, 753, 563, 139, 206, 120, 222, 0]"
1549,419,9,"[0, 0, 0, 0, 0]",360,"[254, 19, 754, 667, 453, 729, 26, 616, 525, 360, 217, 356, 29, 541, 766, 0]"
1550,419,9,"[0, 0, 0, 0, 0]",360,"[254, 19, 754, 667, 453, 729, 26, 616, 525, 360, 217, 356, 29, 541, 766, 0]"
1551,3384,5,"[353, 0, 0, 0, 0]",131,"[560, 777, 395, 353, 260, 131, 0, 651, 100, 689, 203, 190, 177, 446, 282, 180, 393, 0, 0, 182, 387, 0, 0, 236, 118]"
1555,3310,11,"[134, 0, 0, 0, 0]",134,"[121, 192, 380, 379, 126, 179, 110, 508, 27, 434, 0, 134, 102, 447, 577, 389, 278, 374, 0, 0, 252, 0, 0, 0, 598]"
1556,2843,0,"[0, 0, 0, 0, 0]",254,"[254, 520, 19, 289, 64, 55, 753, 245, 773, 185, 90, 425, 428, 496, 42, 53, 16, 22, 45, 775, 494, 109, 736, 86, 108]"
1557,419,9,"[360, 360, 0, 0, 0]",360,"[254, 19, 754, 667, 453, 729, 26, 616, 525, 360, 217, 356, 29, 541, 766, 0]"
1558,419,9,"[360, 360, 360, 0, 0]",360,"[254, 19, 754, 667, 453, 729, 26, 616, 525, 360, 217, 356, 29, 541, 766, 0]"
1560,354,16,"[254, 0, 0, 0, 0]",576,"[289, 520, 55, 121, 25, 426, 429, 254, 376, 501, 108, 371, 54, 66, 385, 379, 576, 60, 23, 75, 610, 380, 22, 456, 123]"
1561,354,22,"[254, 576, 0, 0, 0]",22,"[289, 520, 55, 121, 25, 426, 429, 254, 376, 501, 108, 371, 54, 66, 385, 379, 576, 60, 23, 75, 610, 380, 22, 456, 123]"
1562,1956,7,"[0, 0, 0, 0, 0]",52,"[306, 483, 475, 206, 38, 437, 252, 52, 26, 505, 724, 43, 136, 266, 158, 177, 294, 211, 159, 0, 287, 0, 157, 191, 176]"
1564,720,0,"[0, 0, 0, 0, 0]",450,"[450, 25, 36, 19, 493, 508, 773, 289, 33, 278, 389, 772, 465, 41, 222, 31, 168, 22, 18, 448, 35, 91, 32, 186, 128]"
1565,720,0,"[450, 0, 0, 0, 0]",450,"[450, 25, 36, 19, 493, 508, 773, 289, 33, 278, 389, 772, 465, 41, 222, 31, 168, 22, 18, 448, 35, 91, 32, 186, 128]"
1566,2081,0,"[0, 0, 0, 0, 0]",245,"[245, 254, 773, 32, 494, 520, 501, 732, 517, 26, 22, 43, 84, 91, 739, 31, 16, 428, 775, 82, 425, 0, 14, 451, 424]"
1567,2486,1,"[0, 0, 0, 0, 0]",391,"[743, 391, 445, 386, 528, 118, 0, 477, 493, 307, 519, 728, 180, 141, 100, 199, 182, 253, 735, 216, 161, 191, 475, 196, 0]"
1569,1059,3,"[121, 121, 121, 75, 75]",467,"[20, 135, 712, 467, 91, 288, 70, 233, 164, 138, 426, 510, 635, 385, 255, 52, 122, 101, 192, 203, 206, 423, 573, 294, 111]"
1570,1974,4,"[0, 0, 0, 0, 0]",222,"[377, 35, 729, 62, 222, 46, 34, 109, 77, 523, 398, 426, 82, 88, 0, 732, 26, 135, 111, 65, 84, 456, 39, 298, 429]"
1572,2735,4,"[754, 0, 0, 0, 0]",754,"[254, 245, 43, 22, 754, 91, 23, 55, 66, 121, 289, 426, 429, 775, 45, 501, 576, 385, 25, 60, 123, 18, 405, 44, 33]"
1573,2486,3,"[391, 0, 0, 0, 0]",445,"[743, 689, 0, 445, 0, 0, 0, 191, 390, 157, 177, 393, 211, 274, 210, 0, 0, 136, 209, 307, 701, 181, 139, 276, 460]"
1574,3343,10,"[187, 222, 18, 47, 83]",47,"[57, 32, 22, 28, 185, 31, 541, 65, 45, 19, 47, 254, 773, 84, 55, 245, 16, 86, 81, 66, 732, 217, 736, 0, 63]"
1575,814,9,"[0, 0, 0, 0, 0]",91,"[289, 501, 121, 55, 66, 254, 429, 60, 25, 91, 426, 23, 39, 380, 576, 385, 44, 22, 123, 527, 376, 110, 456, 379, 43]"
1576,1962,0,"[0, 0, 0, 0, 0]",493,"[493, 523, 222, 18, 44, 185, 254, 46, 424, 576, 29, 109, 383, 81, 57, 187, 60, 245, 129, 101, 398, 87, 463, 164, 428]"
1577,2573,1,"[0, 0, 0, 0, 0]",385,"[179, 385, 379, 530, 294, 119, 121, 431, 497, 20, 279, 380, 474, 297, 624, 718, 508, 483, 447, 134, 374, 0, 534, 434, 286]"
1578,2573,1,"[385, 0, 0, 0, 0]",385,"[179, 385, 379, 530, 294, 119, 121, 431, 497, 20, 279, 380, 474, 297, 624, 718, 508, 483, 447, 134, 374, 0, 534, 434, 286]"
1579,1390,0,"[0, 0, 0, 0, 0]",467,"[467, 339, 18, 610, 377, 35, 527, 14, 379, 88, 46, 405, 43, 474, 89, 58, 62, 179, 777, 624, 587, 134, 128, 15, 137]"
1580,2463,13,"[0, 0, 0, 0, 0]",80,"[286, 260, 276, 139, 158, 0, 97, 362, 181, 216, 318, 128, 376, 80, 340, 303, 716, 0, 287, 235, 271, 275, 608, 735, 511]"
1581,2151,5,"[0, 0, 0, 0, 0]",102,"[121, 380, 110, 379, 473, 102, 126, 385, 530, 508, 179, 431, 278, 577, 686, 588, 556, 122, 192, 434, 33, 447, 450, 252, 429]"
1583,2012,1,"[33, 0, 0, 0, 0]",33,"[114, 33, 450, 20, 297, 0, 88, 46, 66, 123, 0, 652, 284, 668, 0, 0, 370, 753, 0, 241, 210, 637, 610, 754, 62]"
1584,1785,12,"[0, 0, 0, 0, 0]",334,"[133, 0, 0, 515, 63, 581, 67, 200, 343, 418, 0, 162, 334, 492, 739, 0, 0, 414, 586, 205, 382, 697, 764, 0, 156]"
1585,3310,13,"[134, 134, 0, 0, 0]",635,"[192, 126, 110, 508, 134, 102, 447, 577, 389, 278, 374, 252, 0, 635, 410, 0, 0, 0, 0, 700, 549, 0, 662, 0, 665]"
1586,2463,13,"[80, 0, 0, 0, 0]",80,"[286, 260, 276, 139, 158, 0, 97, 362, 181, 216, 318, 128, 376, 80, 340, 303, 716, 0, 287, 235, 271, 275, 608, 735, 511]"
1587,1345,9,"[0, 0, 0, 0, 0]",576,"[19, 254, 121, 55, 429, 23, 123, 60, 456, 576, 426, 385, 501, 33, 44, 450, 376, 18, 54, 43, 36, 120, 185, 371, 377]"
1588,1575,0,"[0, 0, 0, 0, 0]",156,"[156, 459, 145, 0, 414, 273, 248, 582, 205, 507, 329, 21, 0, 266, 0, 418, 93, 0, 300, 0, 67, 99, 221, 0, 512]"
1589,637,9,"[0, 0, 0, 0, 0]",37,"[576, 513, 20, 286, 405, 137, 186, 307, 128, 37, 467, 141, 427, 395, 303, 560, 728, 133, 505, 80, 729, 714, 735, 100, 168]"
1590,637,8,"[37, 0, 0, 0, 0]",128,"[576, 513, 20, 286, 405, 137, 186, 307, 128, 37, 467, 141, 427, 395, 303, 560, 728, 133, 505, 80, 729, 714, 735, 100, 168]"
1591,1575,2,"[156, 0, 0, 0, 0]",145,"[156, 459, 145, 0, 414, 273, 248, 582, 205, 507, 329, 21, 0, 266, 0, 418, 93, 0, 300, 0, 67, 99, 221, 0, 512]"
1592,3056,0,"[0, 0, 0, 0, 0]",161,"[161, 275, 97, 177, 159, 209, 651, 180, 386, 0, 701, 169, 460, 181, 139, 216, 157, 0, 271, 306, 307, 210, 0, 0, 376]"
1593,3056,3,"[161, 0, 0, 0, 0]",177,"[161, 275, 97, 177, 159, 209, 651, 180, 386, 0, 701, 169, 460, 181, 139, 216, 157, 0, 271, 306, 307, 210, 0, 0, 376]"
1594,637,2,"[37, 128, 0, 0, 0]",217,"[596, 446, 217, 445, 0, 0, 408, 0, 373, 376, 38, 233, 481, 306, 563, 307, 465, 627, 120, 123, 576, 509, 0, 0, 405]"
1595,3056,6,"[161, 177, 0, 0, 0]",651,"[161, 275, 97, 177, 159, 209, 651, 180, 386, 0, 701, 169, 460, 181, 139, 216, 157, 0, 271, 306, 307, 210, 0, 0, 376]"
1596,944,21,"[0, 0, 0, 0, 0]",360,"[111, 0, 223, 739, 425, 394, 487, 0, 0, 0, 0, 0, 115, 218, 754, 0, 589, 0, 4, 0, 106, 360, 616, 525, 708]"
1597,1974,7,"[0, 0, 0, 0, 0]",576,"[717, 0, 487, 484, 194, 0, 223, 576, 383, 558, 78, 0, 123, 52, 263, 87, 754, 0, 251, 436, 0, 161, 329, 453, 777]"
1598,944,23,"[360, 0, 0, 0, 0]",525,"[111, 0, 223, 739, 425, 394, 487, 0, 0, 0, 0, 0, 115, 218, 754, 0, 589, 0, 4, 0, 106, 360, 616, 525, 708]"
1601,637,2,"[37, 128, 217, 446, 0]",217,"[596, 446, 217, 445, 0, 0, 408, 0, 373, 376, 38, 233, 481, 306, 563, 307, 465, 627, 120, 123, 576, 509, 0, 0, 405]"
1602,2463,13,"[80, 80, 0, 0, 0]",80,"[286, 260, 276, 139, 158, 0, 97, 362, 181, 216, 318, 128, 376, 80, 340, 303, 716, 0, 287, 235, 271, 275, 608, 735, 511]"
1603,1345,0,"[576, 192, 0, 0, 0]",736,"[736, 717, 236, 0, 635, 642, 0, 479, 696, 397, 616, 673, 192, 604, 739, 261, 0, 495, 0, 515, 632, 325, 472, 578, 718]"
1604,354,3,"[254, 576, 22, 0, 0]",173,"[405, 301, 0, 173, 89, 389, 494, 279, 474, 447, 207, 484, 385, 297, 448, 379, 121, 377, 380, 17, 456, 406, 36, 733]"
1605,637,5,"[37, 128, 217, 446, 217]",408,"[467, 217, 596, 445, 446, 408, 0, 373, 289, 501, 121, 55, 66, 429, 254, 380, 60, 25, 35, 123, 385, 576, 18, 44, 120]"
1606,637,5,"[37, 128, 217, 446, 217]",408,"[467, 217, 596, 445, 446, 408, 0, 373, 289, 501, 121, 55, 66, 429, 254, 380, 60, 25, 35, 123, 385, 576, 18, 44, 120]"
1607,637,5,"[37, 128, 217, 446, 217]",408,"[467, 217, 596, 445, 446, 408, 0, 373, 289, 501, 121, 55, 66, 429, 254, 380, 60, 25, 35, 123, 385, 576, 18, 44, 120]"
1608,637,21,"[37, 128, 217, 446, 217]",576,"[467, 217, 596, 445, 446, 408, 0, 373, 289, 501, 121, 55, 66, 429, 254, 380, 60, 25, 35, 123, 385, 576, 18, 44, 120]"
1609,637,0,"[37, 128, 217, 446, 217]",408,"[408, 373, 289, 501, 121, 55, 66, 429, 254, 380, 60, 25, 35, 123, 385, 576, 18, 44, 120, 450, 496, 39, 527, 379, 23]"
1611,637,0,"[37, 128, 217, 446, 217]",408,"[408, 373, 289, 501, 121, 55, 66, 429, 254, 380, 60, 25, 35, 123, 385, 576, 18, 44, 120, 450, 496, 39, 527, 379, 23]"
1612,1785,9,"[334, 0, 0, 0, 0]",425,"[754, 254, 43, 29, 82, 83, 383, 86, 59, 425, 428, 19, 34, 753, 39, 14, 65, 31, 517, 501, 32, 773, 42, 289]"
1613,1785,7,"[334, 425, 0, 0, 0]",86,"[754, 254, 43, 29, 82, 83, 383, 86, 59, 425, 428, 19, 34, 753, 39, 14, 65, 31, 517, 501, 32, 773, 42, 289]"
1614,354,7,"[254, 576, 22, 173, 0]",301,"[0, 405, 186, 37, 22, 772, 20, 301, 496, 590, 509, 465, 294, 70, 41, 30, 712, 0, 450, 40, 425, 542, 230, 173, 86]"
1615,190,0,"[0, 0, 0, 0, 0]",60,"[60, 501, 53, 55, 39, 494, 496, 508, 54, 108, 121, 289, 429, 254, 66, 380, 433, 385, 25, 123, 576, 527, 23, 35, 18]"
1616,1059,5,"[121, 121, 121, 75, 75]",288,"[20, 135, 712, 467, 91, 288, 70, 233, 164, 138, 426, 510, 635, 385, 255, 52, 122, 101, 192, 203, 206, 423, 573, 294, 111]"
1617,1785,1,"[334, 425, 86, 0, 0]",254,"[754, 254, 43, 29, 82, 83, 383, 86, 59, 425, 428, 19, 34, 753, 39, 14, 65, 31, 517, 501, 32, 773, 42, 289]"
1618,2463,13,"[80, 80, 80, 0, 0]",80,"[286, 260, 276, 139, 158, 0, 97, 362, 181, 216, 318, 128, 376, 80, 340, 303, 716, 0, 287, 235, 271, 275, 608, 735, 511]"
1619,2463,13,"[80, 80, 80, 80, 0]",80,"[286, 260, 276, 139, 158, 0, 97, 362, 181, 216, 318, 128, 376, 80, 340, 303, 716, 0, 287, 235, 271, 275, 608, 735, 511]"
1620,2437,1,"[0, 0, 0, 0, 0]",614,"[47, 614, 108, 435, 27, 483, 102, 252, 493, 304, 222, 588, 98, 110, 385, 502, 426, 294, 121, 306, 307, 254, 321, 185, 126]"
1621,2437,3,"[614, 0, 0, 0, 0]",435,"[47, 614, 108, 435, 27, 483, 102, 252, 493, 304, 222, 588, 98, 110, 385, 502, 426, 294, 121, 306, 307, 254, 321, 185, 126]"
1622,318,1,"[0, 0, 0, 0, 0]",379,"[385, 379, 121, 33, 297, 380, 27, 508, 530, 753, 429, 254, 435, 501, 60, 91, 389, 426, 19, 44, 289, 35, 494, 179, 110]"
1623,318,0,"[379, 0, 0, 0, 0]",385,"[385, 379, 121, 33, 297, 380, 27, 508, 530, 753, 429, 254, 435, 501, 60, 91, 389, 426, 19, 44, 289, 35, 494, 179, 110]"
1624,2463,0,"[80, 80, 80, 80, 80]",510,"[510, 220, 464, 100, 0, 450, 213, 257, 596, 116, 159, 651, 519, 176, 290, 189, 524, 284, 560, 474, 166, 637, 206, 448, 661]"
