,session_id,user_id,timestamp,action_type,item_id,impressions,list_reference_item,pos_item_id,clicked
328,55eebd4ff2bd6,TGIX6UG39EWU,1541501222,clickout item,4345728,"['477996', '478121', '4342016', '5028116', '104735', '4155306', '1319947', '4415314', '4304686', '150138', '4345728', '111534', '5594652', '5874900', '5066908', '4327354', '5790750', '153550', '326731', '5822266', '5507706', '5708658', '104639', '5188226', '5493194']","['', '', '', '', '']",10,1.0
329,55eebd4ff2bd6,TGIX6UG39EWU,1541501308,clickout item,4345728,"['477996', '478121', '4342016', '5028116', '104735', '4155306', '1319947', '4415314', '4304686', '150138', '4345728', '111534', '5594652', '5874900', '5066908', '4327354', '5790750', '153550', '326731', '5822266', '5507706', '5708658', '104639', '5188226', '5493194']","['4345728', '', '', '', '']",10,1.0
330,6caa062e59780,QPG8P1ILRU5E,1541039034,clickout item,150138,"['150138', '104880', '4345728', '104677', '4415314', '5028116', '4304686', '104788', '4342016', '5152360', '5790750', '3148916', '3249804', '111534', '1223390', '5659850', '105014', '104809', '5493194', '6452448', '1319947', '623276', '5874900', '5066908', '104706']","['', '', '', '', '']",0,1.0
331,7d8670783eaa2,703KFLY0YGBO,1541345358,clickout item,104554,"['105002', '2734599', '3249276', '104800', '6738918', '4987528', '104913', '1671353', '104983', '2575784', '5752068', '477971', '5872806', '8459162', '6192212', '9279540', '9819680', '5910802', '5659850', '104809', '8960468', '8260178', '6274018', '6538444', '104554']","['', '', '', '', '']",24,1.0
332,81f14883ecd1a,19QZ3XICKRGL,1541253620,clickout item,104650,"['104650', '104776', '153550', '4415314', '5659850', '4345728', '97505', '4304686', '104877', '4342016', '105014', '104809', '150138', '104558', '655691', '104788', '5493194', '6452448', '104554', '130771', '1223390', '95685', '5822266', '5922572']","['', '', '', '', '']",0,1.0
333,909e8d30a6b9c,BXNQ08KMEQSC,1541250748,interaction item info,1770143,,"['', '', '', '', '']",-1,0.0
334,909e8d30a6b9c,BXNQ08KMEQSC,1541250750,clickout item,1770143,"['1770143', '6452448', '3842238', '1797509', '5493194', '3842192', '1670475', '109351', '150138', '153550', '477996', '478121', '3148916', '4415314', '5659850', '104565', '104648', '5723646', '104735', '111534', '104990', '2303306', '478096', '1654779', '104880']","['1770143', '', '', '', '']",0,1.0
335,9b284b7f87205,8RAJ2AEKVVGM,1541526919,clickout item,104653,"['5962368', '7363732', '8344978', '5450846', '4787428', '6119510', '6692862', '104653', '10367898', '1947355', '3952934', '3207043', '9139954', '6710070', '7418052', '6717398', '2281300', '8377144', '5048198', '11227288', '2433002', '926343', '1166998', '9332960', '6789942']","['', '', '', '', '']",7,1.0
336,ae94c99a6f764,9PJ9SUZJA3OI,1541037055,interaction item info,4304686,,"['', '', '', '', '']",-1,0.0
337,ae94c99a6f764,9PJ9SUZJA3OI,1541037058,clickout item,4304686,"['326731', '150138', '5790750', '478121', '477996', '5152360', '5659850', '153550', '5830856', '6452448', '4345728', '5507706', '2242038', '4342016', '104765', '104735', '4304686', '829671', '4155306', '1477057', '1797509', '3249804', '2788294', '4626720', '104650']","['4304686', '', '', '', '']",16,1.0
338,d4c68c60f0198,THPI2PHA74ZB,1541269300,interaction item info,3761170,,"['', '', '', '', '']",-1,0.0
339,d4c68c60f0198,THPI2PHA74ZB,1541269357,clickout item,5874900,"['4415314', '4342016', '5874900', '4454760', '3477940', '2242038', '104677', '150138', '5594652', '3231835', '1475717', '5028116', '7741706', '4345728', '104639', '3761170', '5196406', '3497814', '104850', '5450078', '5433480', '5015898', '478691', '5708658', '3249257']","['3761170', '', '', '', '']",2,1.0
340,d4c68c60f0198,THPI2PHA74ZB,1541269925,clickout item,5822402,"['1770143', '109351', '153550', '2303306', '5152360', '3590712', '5822402', '5922572', '829671', '5204272', '951687', '2284048', '5066908', '6452448', '5722428', '1797509', '2626948', '2161422', '5723646', '655691', '5493194', '104789', '5789164', '2004649', '1329092']","['3761170', '5874900', '', '', '']",6,1.0
341,d4c68c60f0198,THPI2PHA74ZB,1541269987,clickout item,829671,"['1770143', '109351', '153550', '2303306', '5152360', '3590712', '5822402', '5922572', '829671', '5204272', '951687', '2284048', '5066908', '6452448', '5722428', '1797509', '2626948', '2161422', '5723646', '655691', '5493194', '104789', '5789164', '2004649', '1329092']","['3761170', '5874900', '5822402', '', '']",8,1.0
342,d4c68c60f0198,THPI2PHA74ZB,1541270144,clickout item,3761170,"['4342016', '4415314', '5874900', '4454760', '3477940', '104677', '2242038', '150138', '5028116', '5594652', '3231835', '1475717', '4345728', '5196406', '7741706', '3497814', '3761170', '104639', '5433480', '5015898', '5708658', '104850', '1319947', '5450078', '478691']","['3761170', '5874900', '5822402', '829671', '']",16,1.0
343,e5aa7a9435d1d,5M74YM1JE3KM,1541513873,clickout item,5822734,"['104698', '3148916', '4389950', '4849690', '104776', '105014', '104680', '104882', '109340', '104648', '1768863', '5659850', '8256462', '104913', '6794024', '3877096', '104650', '5822734', '1038134', '4327354', '104866', '104653', '3952934', '5412540', '1947355']","['', '', '', '', '']",17,1.0
344,e5aa7a9435d1d,5M74YM1JE3KM,1541514055,clickout item,477986,"['926343', '2098164', '2301022', '1942907', '5048198', '1253373', '9332960', '4204412', '4919982', '5149062', '5790750', '6127164', '1170055', '104859', '3189400', '1166998', '477986', '104917', '104857', '3159504', '2860914', '3799322', '3249276', '5447376', '477926']","['5822734', '', '', '', '']",16,1.0
345,e673be80b3bee,BD8FHSGR80W7,1541249242,clickout item,6861472,"['3133149', '8931520', '6861472', '5433480', '5107768', '3761170', '3249251', '3249804', '1502147', '3224362', '5150678', '3133151', '104639', '478876', '3202221', '9728880', '1475717', '3165626', '3231835', '5015898', '3160354', '5594652', '5196406', '2342182', '4454760']","['', '', '', '', '']",2,1.0
346,e6e6a3e612fa9,326QIE8OS17E,1541218958,clickout item,109339,"['109339', '104565', '3148916', '104811', '97505', '104706', '104793', '105014', '1890829', '104698', '106942', '5497220', '4389950', '130771', '95685', '4800024', '1040514', '926343', '2924213', '5763334', '4849690', '5659850', '109337', '109332', '104528']","['', '', '', '', '']",0,1.0
347,e93982d3a45c8,36GX1WE6KA6Q,1541358621,clickout item,3907862,"['6683242', '8721954', '8100956', '4625112', '3907862', '6462874', '6272506', '3133151', '8767420', '9330976', '8302704', '1668389', '9252796', '5676596', '8312856', '9435460', '2632030', '9422804', '9728880', '8966794', '6254408', '8153438', '8786446', '8216698', '6467160']","['', '', '', '', '']",4,1.0
348,fe1c8c53206a5,2LJ38AAR5G4X,1541538461,clickout item,3231835,"['3497814', '5059550', '2235114', '3145592', '3232596', '4415314', '5036790', '1315205', '3845694', '682946', '3133183', '3231835', '3857882', '4053758', '4345728', '5497220', '326751', '522046', '903601', '1104194', '1375170', '1693201', '2046457', '2303112', '2505520']","['', '', '', '', '']",11,1.0
349,fe1c8c53206a5,2LJ38AAR5G4X,1541538490,clickout item,5497220,"['3497814', '5059550', '2235114', '3145592', '3232596', '4415314', '5036790', '1315205', '3845694', '682946', '3133183', '3231835', '3857882', '4053758', '4345728', '5497220', '326751', '522046', '903601', '1104194', '1375170', '1693201', '2046457', '2303112', '2505520']","['3231835', '', '', '', '']",15,1.0
350,fe1c8c53206a5,2LJ38AAR5G4X,1541539157,clickout item,104866,"['8968660', '104880', '104650', '105014', '477996', '3533498', '4104752', '1046434', '478871', '104917', '477926', '478121', '1890529', '130771', '104866', '104877', '1890829', '4286736', '3203716', '3856018', '3974646', '4934710', '5415030', '6728506', '9190166']","['3231835', '5497220', '', '', '']",14,1.0
351,fe1c8c53206a5,2LJ38AAR5G4X,1541539187,clickout item,5415030,"['8968660', '104880', '104650', '105014', '477996', '3533498', '4104752', '1046434', '478871', '104917', '477926', '478121', '1890529', '130771', '104866', '104877', '1890829', '4286736', '3203716', '3856018', '3974646', '4934710', '5415030', '6728506', '9190166']","['3231835', '5497220', '104866', '', '']",22,1.0
352,fe1c8c53206a5,2LJ38AAR5G4X,1541546771,clickout item,95794,"['95794', '109339', '111534', '3148916', '95685', '104558', '1670475', '105014', '5659850', '104790', '104680', '104565', '104882', '2924213', '130771', '97505', '106942', '1890829', '4345728', '104698', '104648', '2161422', '104880', '4389950', '5822734']","['3231835', '5497220', '104866', '5415030', '']",0,1.0
353,fe1c8c53206a5,2LJ38AAR5G4X,1541546897,clickout item,95794,"['95794', '109339', '111534', '3148916', '95685', '104558', '1670475', '105014', '5659850', '104790', '104680', '104565', '104882', '2924213', '130771', '97505', '106942', '1890829', '4345728', '104698', '104648', '2161422', '104880', '4389950', '5822734']","['3231835', '5497220', '104866', '5415030', '95794']",0,1.0
354,fe1c8c53206a5,2LJ38AAR5G4X,1541546966,clickout item,95794,"['95794', '109339', '111534', '3148916', '95685', '104558', '1670475', '105014', '5659850', '104790', '104680', '104565', '104882', '2924213', '130771', '97505', '106942', '1890829', '4345728', '104698', '104648', '2161422', '104880', '4389950', '5822734']","['3231835', '5497220', '104866', '5415030', '95794']",0,1.0
355,0a9cdf40103d0,DFHUC22KVX73,1541035392,interaction item info,150138,,"['', '', '', '', '']",-1,0.0
356,0a9cdf40103d0,DFHUC22KVX73,1541035752,clickout item,3817356,"['3817356', '3249804', '6683242', '5016850', '5028116', '5150678', '5433480', '6861472', '5594652', '8302704', '104639', '1475717', '3497814', '3231835', '3761170', '4415314', '4342016', '4454760', '6628598', '478691', '6044104', '9029816', '3881122', '5015898', '9728880']","['150138', '', '', '', '']",0,1.0
357,0a9cdf40103d0,DFHUC22KVX73,1541036257,clickout item,3817356,"['3817356', '3249804', '6683242', '5016850', '5028116', '5150678', '5433480', '6861472', '5594652', '8302704', '104639', '1475717', '3497814', '3231835', '3761170', '4415314', '4342016', '4454760', '6628598', '478691', '6044104', '9029816', '3881122', '5015898', '9728880']","['150138', '3817356', '', '', '']",0,1.0
358,0c24f23780296,22UK8TTDOI9O,1541526889,clickout item,1770143,"['1770143', '2626948', '5152360', '1797509', '2303306', '3250266', '153550', '6452448', '5493194', '3189448', '3242146', '5723646', '7675794', '4626720', '3590712', '2237838', '111534', '951687', '1329092', '2068758', '4997570', '4031546', '4155306', '5922572', '2284048']","['', '', '', '', '']",0,1.0
359,0d3bd9a6afb9d,3CZWY2AU3I1L,1541375279,clickout item,3148916,"['5790750', '150138', '3148916', '109351', '4342016', '4345728', '105014', '5507706', '1797509', '104677', '104650', '111534', '104648', '6452448', '1477057', '5188226', '104866', '1319947', '843141', '104788', '104765', '5435302', '109350', '2242038', '5493194']","['', '', '', '', '']",2,1.0
360,0da10e0129d3a,99Q6ZC9KT45P,1541360912,clickout item,8128170,"['5431394', '8128170', '2734473', '962533', '5485452', '1130489', '2257032', '4388528', '5898456', '1947769', '2575784', '3133149', '925941', '4517162', '5493194', '6127164', '9668874', '3189448', '4416774', '4549880', '4602660', '2627243', '3219384', '3842238', '4528384']","['', '', '', '', '']",1,1.0
361,0da10e0129d3a,99Q6ZC9KT45P,1541360958,clickout item,4517162,"['5431394', '8128170', '2734473', '962533', '5485452', '1130489', '2257032', '4388528', '5898456', '1947769', '2575784', '3133149', '925941', '4517162', '5493194', '6127164', '9668874', '3189448', '4416774', '4549880', '4602660', '2627243', '3219384', '3842238', '4528384']","['8128170', '', '', '', '']",13,1.0
362,10b97650d0109,X6UM6HSFV4T8,1541293313,clickout item,5763334,"['95685', '5763334', '478096', '104811', '104706', '926343', '477986', '2097814', '132255', '8256462', '3941924', '104788', '6549868', '4974962', '97505', '2924213', '3148916', '5790750', '3877096', '9331744', '2795080', '109342', '4656424', '5049220', '11244084']","['', '', '', '', '']",1,1.0
363,10b97650d0109,X6UM6HSFV4T8,1541293447,clickout item,3148916,"['95685', '5763334', '478096', '104811', '104706', '926343', '477986', '2097814', '132255', '8256462', '3941924', '104788', '6549868', '4974962', '97505', '2924213', '3148916', '5790750', '3877096', '9331744', '2795080', '109342', '4656424', '5049220', '11244084']","['5763334', '', '', '', '']",16,1.0
364,10b97650d0109,X6UM6HSFV4T8,1541293481,clickout item,3148916,"['95685', '5763334', '478096', '104811', '104706', '926343', '477986', '2097814', '132255', '8256462', '3941924', '104788', '6549868', '4974962', '97505', '2924213', '3148916', '5790750', '3877096', '9331744', '2795080', '109342', '4656424', '5049220', '11244084']","['5763334', '3148916', '', '', '']",16,1.0
365,10b97650d0109,X6UM6HSFV4T8,1541294861,clickout item,104565,"['326731', '104880', '104793', '150138', '5659850', '4342016', '109351', '5708658', '478121', '5066908', '3148916', '105014', '478096', '153550', '104558', '477996', '104650', '4304686', '1319947', '4345728', '5790750', '4415314', '104565', '104677', '1768863']","['5763334', '3148916', '3148916', '', '']",22,1.0
366,10b97650d0109,X6UM6HSFV4T8,1541294918,clickout item,104558,"['326731', '104880', '104793', '150138', '5659850', '4342016', '109351', '5708658', '478121', '5066908', '3148916', '105014', '478096', '153550', '104558', '477996', '104650', '4304686', '1319947', '4345728', '5790750', '4415314', '104565', '104677', '1768863']","['5763334', '3148916', '3148916', '104565', '']",14,1.0
367,10b97650d0109,X6UM6HSFV4T8,1541295135,clickout item,104558,"['326731', '104880', '104793', '150138', '5659850', '4342016', '109351', '5708658', '478121', '5066908', '3148916', '105014', '478096', '153550', '104558', '477996', '104650', '4304686', '1319947', '4345728', '5790750', '4415314', '104565', '104677', '1768863']","['5763334', '3148916', '3148916', '104565', '104558']",14,1.0
368,10b97650d0109,X6UM6HSFV4T8,1541295334,clickout item,111534,"['111534', '109351', '2924213', '477996', '104838', '104554', '109350', '104848', '2281300', '109353', '104698', '104866', '843141', '104917', '104811', '104800', '2788294', '5435302', '130771', '97584', '104497', '104877', '9282934', '105002', '104913']","['5763334', '3148916', '3148916', '104565', '104558']",0,1.0
369,157335b9e155b,3ZNTGS6M9BHQ,1541547453,clickout item,2085246,"['2085246', '104793', '104880', '109351', '477996', '478121', '5659850', '8227660', '4155306', '104650', '104809', '4304686', '104776', '104949', '109350', '5015898', '150138', '104735', '153550', '105014', '104565', '4345728', '95685', '5922572', '5066908']","['', '', '', '', '']",0,1.0
370,1703327a2dffa,Z23388WCS2AA,1541374799,clickout item,3195928,"['3195928', '5493194', '4626720', '104648', '6452448', '104880', '105014', '109351', '326731', '478121', '1797509', '3148916', '5659850', '150138', '477996', '111534', '4342016', '104558', '2924213', '153550', '4345728', '843141', '478096', '104776', '104809']","['', '', '', '', '']",0,1.0
371,22bd7c9813673,T4N305V61N2L,1541288002,clickout item,130771,"['4286736', '104866', '5659850', '477996', '104880', '104497', '477971', '104735', '104848', '3148916', '95685', '130771', '104788', '1038134', '104528', '478121', '1890829', '1890529', '1046434', '477926', '4800024', '4409390', '1994895', '104761', '1170055']","['', '', '', '', '']",11,1.0
372,22bd7c9813673,T4N305V61N2L,1541288960,clickout item,3148916,"['478871', '104650', '5497220', '104735', '3148916', '104917', '104698', '326731', '5763334', '5659850', '95685', '9282934', '4286736', '478121', '477971', '104913', '477996', '326716', '104811', '104554', '105014', '109337', '1038134', '111534', '104497']","['130771', '', '', '', '']",4,1.0
373,33f9b555f4d1a,SOIPYZ7W07UH,1541438767,clickout item,109350,"['109350', '104645', '109351', '97505', '5507706', '104735', '150138', '477996', '478121', '4155306', '4342016', '5790750', '8227660', '5822266', '4304686', '4345728', '1477057', '5066908', '109353', '3590712', '153550', '1768863', '829671', '104765', '6452448']","['', '', '', '', '']",0,1.0
374,39390e9375557,DJ0JWEFND8RW,1541366477,clickout item,4415314,"['3904512', '960255', '3133151', '1671277', '104639', '3842192', '4415314', '4345728', '5507706', '5822266', '97504', '3477940', '829671', '2004649', '5874900', '655691', '5493194', '5790750', '326731', '111534', '6452448', '5708658', '5822402', '104765', '5922572']","['', '', '', '', '']",6,1.0
