item_id,properties
2575784,Surfing|Fan|Singles|Computer with Internet|WiFi (Rooms)|Beach|Good Rating|Terrace (Hotel)|Business Hotel|Shower|Bed & Breakfast|Openable Windows|Diving|Business Centre|WiFi (Public Areas)|Self Catering|Concierge|Safe (Rooms)|Safe (Hotel)|Reception (24/7)|Air Conditioning|Hotel Bar|Satisfactory Rating
2847463,Electric Kettle|Sitting Area (Rooms)|Fan|Large Groups|Fridge|WiFi (Rooms)|Serviced Apartment|Free WiFi (Public Areas)|Washing Machine|Lift|Microwave|Beach|Television|Shower|Openable Windows|Diving|WiFi (Public Areas)|Free WiFi (Combined)|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Safe (Hotel)|Reception (24/7)|Air Conditioning
3152234,Beach|Television|Shower|Bed & Breakfast|Openable Windows|Airport Shuttle|Non-Smoking Rooms|Satisfactory Rating
6438658,Luxury Hotel|Hotel
6569232,Gay-friendly|From 2 Stars|Honeymoon|Singles|Fridge|WiFi (Rooms)|From 4 Stars|Microwave|Cot|Hairdryer|From 3 Stars|Good Rating|Terrace (Hotel)|Very Good Rating|Television|Shower|Openable Windows|Ironing Board|Free WiFi (Combined)|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Hotel|Air Conditioning|Cable TV|5 Star|Satisfactory Rating
7883176,House / Apartment
104677,Senior Travellers|Cosmetic Mirror|Sitting Area (Rooms)|On-Site Boutique Shopping|Jacuzzi (Hotel)|Flatscreen TV|Honeymoon|Beach Bar|Large Groups|Hairdresser|Computer with Internet|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Room Service|Hiking Trail|Hydrotherapy|Luxury Hotel|Terrace (Hotel)|Towels|Television|Business Hotel|Direct beach access|Business Centre|Shower|Steam Room|Body Treatments|Laundry Service|Convenience Store|Car Park|Ironing Board|Free WiFi (Combined)|Romantic|Accessible Hotel|Porter|Self Catering|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Swimming Pool (Bar)|Sun Umbrellas|Massage|Hotel Bar|5 Star|Bathtub|Satisfactory Rating|Radio|From 4 Stars|Spa Hotel|Microwave|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Beach|Beauty Salon|Accessible Parking|From 3 Stars|Convention Hotel|Good Rating|Sauna|Conference Rooms|Satellite TV|Golf Course|Restaurant|Deck Chairs|Family Friendly|Openable Windows|Room Service (24/7)|Electric Kettle|Table Tennis|Desk|Spa (Wellness Facility)|Balcony|WiFi (Public Areas)|Gay-friendly|From 2 Stars|Playground|Eco-Friendly hotel
111534,Jacuzzi (Hotel)|Large Groups|Computer with Internet|Swimming Pool (Combined Filter)|Washing Machine|Lift|Central Heating|Room Service|Luxury Hotel|Terrace (Hotel)|Towels|Television|Business Hotel|Business Centre|Shower|Sailing|Laundry Service|Diving|Car Park|Surfing|Boat Rental|Porter|Concierge|Safe (Rooms)|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Swimming Pool (Bar)|Sun Umbrellas|Massage|Hotel Bar|Pool Table|Bathtub|Radio|4 Star|From 4 Stars|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Health Retreat|Beach|From 3 Stars|Sauna|Conference Rooms|Satellite TV|Restaurant|Deck Chairs|Family Friendly|Openable Windows|Desk|Express Check-In / Check-Out|From 2 Stars
5676596,Luxury Hotel|Hotel
6401540,Pet Friendly|Hotel
478011,Laundry Service|Conference Rooms|WiFi (Public Areas)|Radio|From 2 Stars|Desk|Flatscreen TV|Large Groups|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Free WiFi (Combined)|Car Park|Restaurant|Family Friendly|Accessible Hotel|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Safe (Rooms)|Cot|Beach|From 3 Stars|Convention Hotel|Good Rating|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Hypoallergenic Rooms|Cable TV|Hotel Bar|Openable Windows|Room Service (24/7)|Satisfactory Rating|Room Service|3 Star|Luxury Hotel|Business Hotel|Shower
1942185,WiFi (Public Areas)|From 2 Stars|Volleyball|WiFi (Rooms)|Lift|Tennis Court|Surfing|Family Friendly|Non-Smoking Rooms|Fitness|Beach|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Openable Windows|Satisfactory Rating|3 Star|Hiking Trail|Luxury Hotel|Television|Business Hotel|Shower
4077742,House / Apartment|Good Rating|Satisfactory Rating
8344978,House / Apartment|Good Rating|Satisfactory Rating
2289804,Openable Windows|Hiking Trail|Luxury Hotel|Very Good Rating|Business Hotel|Shower|Free WiFi (Combined)|Accessible Hotel|Bike Rental|Free WiFi (Rooms)|Safe (Rooms)|Fitness|Cot|Hairdryer|Beach|From 3 Stars|Good Rating|WiFi (Public Areas)|3 Star|Conference Rooms|Safe (Hotel)|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Satisfactory Rating|Flatscreen TV|Computer with Internet|Pet Friendly|Volleyball|WiFi (Rooms)|Lift|Central Heating|Family Friendly|Sitting Area (Rooms)|Business Centre|Laundry Service|From 2 Stars|Surfing|Express Check-In / Check-Out|Restaurant
3145594,Openable Windows|Sauna|Room Service|Luxury Hotel|Terrace (Hotel)|Towels|Very Good Rating|Television|Business Hotel|Shower|Steam Room|Free WiFi (Combined)|Tennis Court|Romantic|Boat Rental|Porter|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness|Spa Hotel|Swimming Pool (Outdoor)|Hairdryer|Beach|From 3 Stars|Good Rating|Diving|Eco-Friendly hotel|4 Star|From 4 Stars|Balcony|WiFi (Public Areas)|Conference Rooms|Cosmetic Mirror|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Massage|Hotel Bar|Bathtub|Satisfactory Rating|Honeymoon|Large Groups|Boutique Hotel|Singles|Computer with Internet|Volleyball|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine|Deck Chairs|Family Friendly|Excellent Rating|Body Treatments|Laundry Service|Desk|Gay-friendly|From 2 Stars|Airport Shuttle|Surfing|Hot Stone Massage|Design Hotel|Solarium|Satellite TV|Spa (Wellness Facility)|Sailing|Restaurant
3191447,Openable Windows|Very Good Rating|Television|Shower|Ironing Board|Free WiFi (Combined)|House / Apartment|Self Catering|Free WiFi (Rooms)|Good Rating|Diving|WiFi (Public Areas)|Air Conditioning|Cable TV|Satisfactory Rating|Fan|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Sitting Area (Rooms)
6462874,Beach|Good Rating|Satisfactory Rating|Serviced Apartment
104558,Electric Kettle|Honeymoon|Singles|Computer with Internet|Volleyball|WiFi (Rooms)|Lift|Family Friendly|Sitting Area (Rooms)|Radio|WiFi (Public Areas)|Diving|Gay-friendly|From 2 Stars|Desk|3 Star|Room Service|Hiking Trail|Luxury Hotel|Television|Business Hotel|Shower|Tennis Court|Boat Rental|Accessible Hotel|Porter|Non-Smoking Rooms|Concierge|Safe (Rooms)|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Bathtub|Satisfactory Rating|Beach|From 3 Stars|Sailing|Surfing|Satellite TV|Openable Windows|Restaurant
924697,Large Groups|Singles|Computer with Internet|Pet Friendly|Volleyball|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Family Friendly|Cosmetic Mirror|Room Service (24/7)|WiFi (Public Areas)|From 2 Stars|Airport Hotel|Hiking Trail|Luxury Hotel|Television|Business Hotel|Shower|Ironing Board|Free WiFi (Combined)|Accessible Hotel|Bike Rental|Free WiFi (Rooms)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|2 Star|Satisfactory Rating|Hairdryer|Beach|Accessible Parking|From 3 Stars|Surfing|Openable Windows|Express Check-In / Check-Out|Car Park
2137142,Honeymoon|Computer with Internet|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Family Friendly|Excellent Rating|From 4 Stars|WiFi (Public Areas)|From 2 Stars|Luxury Hotel|Very Good Rating|Business Hotel|Shower|Ironing Board|Free WiFi (Combined)|Romantic|Free WiFi (Rooms)|Hotel|2 Star|Satisfactory Rating|Beach|From 3 Stars|Good Rating|Satellite TV|Airport Shuttle|Car Park|Restaurant|Design Hotel
2785298,Large Groups|Singles|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating|Table Tennis|Excellent Rating|WiFi (Public Areas)|Eco-Friendly hotel|Hiking Trail|Terrace (Hotel)|Very Good Rating|Hostel|Free WiFi (Combined)|Self Catering|Free WiFi (Rooms)|Air Conditioning|Hotel Bar|Adults Only|Satisfactory Rating|Beach|Good Rating|Airport Shuttle|Openable Windows
3201018,WiFi (Rooms)|Free WiFi (Public Areas)|Radio|WiFi (Public Areas)|Room Service|Luxury Hotel|Television|Shower|Free WiFi (Combined)|Free WiFi (Rooms)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Satisfactory Rating|Beach|Openable Windows
10201508,Excellent Rating|Very Good Rating|House / Apartment|Satisfactory Rating|Good Rating
5874900,4 Star|Car Park|Pet Friendly|Lift|Luxury Hotel|Very Good Rating|Beach|Good Rating|Hotel|Reception (24/7)|Excellent Rating|Satisfactory Rating
5890730,House / Apartment
6549868,House / Apartment|Luxury Hotel|Very Good Rating|Good Rating|Satisfactory Rating
9253290,Hotel
104497,Radio|4 Star|From 4 Stars|WiFi (Public Areas)|Desk|Flatscreen TV|Computer with Internet|Pet Friendly|Fridge|Swimming Pool (Combined Filter)|Lift|Central Heating|Luxury Hotel|Playground|Television|Business Hotel|Family Friendly|Sitting Area (Rooms)|From 2 Stars|Laundry Service|Electric Kettle|Cosmetic Mirror|Free WiFi (Combined)|Conference Rooms|Free WiFi (Rooms)|Business Centre|Concierge|Safe (Rooms)|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Satisfactory Rating|Microwave|Swimming Pool (Outdoor)|Gym|Hairdryer|Beach|From 3 Stars|Convention Hotel|Good Rating|Satellite TV|Car Park|Openable Windows
1156283,WiFi (Public Areas)|Fan|Large Groups|Singles|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating|Room Service|Very Good Rating|Television|Business Hotel|Shower|Family Friendly|From 2 Stars|Free WiFi (Combined)|Porter|Bike Rental|Free WiFi (Rooms)|Reception (24/7)|Air Conditioning|Cable TV|Satisfactory Rating|Beach|Accessible Parking|From 3 Stars|Good Rating|Car Park|Airport Shuttle|Pousada (BR)|Openable Windows
3133149,WiFi (Public Areas)|Laundry Service|From 2 Stars|Telephone|Air Conditioning|Cable TV|Hotel Bar|Pool Table|Satisfactory Rating|Microwave|Satellite TV|Hairdryer|Beach|From 3 Stars|Good Rating|Large Groups|Singles|Computer with Internet|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Hostel|Free WiFi (Combined)|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Hiking Trail|Terrace (Hotel)|Very Good Rating|Television|Shower
2188598,3 Star|Hotel|Satisfactory Rating|Good Rating|Luxury Hotel|Business Hotel
2827107,Excellent Rating|Reception (24/7)|Air Conditioning|Cable TV|Satisfactory Rating|Laundry Service|Bed & Breakfast|Gay-friendly|WiFi (Public Areas)|Beach|Good Rating|Honeymoon|Express Check-In / Check-Out|Airport Shuttle|WiFi (Rooms)|Openable Windows|Design Hotel|Free WiFi (Public Areas)|Free WiFi (Combined)|Porter|Bike Rental|Free WiFi (Rooms)|Concierge|Safe (Rooms)|Fitness|Room Service|Hiking Trail|Very Good Rating|Television|Business Hotel|Shower
6623054,Hotel|2 Star
104851,WiFi (Public Areas)|Tennis Court (Indoor)|Sitting Area (Rooms)|Car Park|Bowling|Surfing|Laundry Service|Sauna|Convenience Store|Tennis Court|Self Catering|Concierge|Fitness|Telephone|Reception (24/7)|Air Conditioning|Large Groups|Volleyball|Fridge|Serviced Apartment|Lift|Desk|Conference Rooms|Diving|Openable Windows|Room Service|Hiking Trail|Television|Shower|Swimming Pool (Outdoor)|Gym
2342182,WiFi (Public Areas)|Car Park|Surfing|Electric Kettle|Ironing Board|Free WiFi (Combined)|House / Apartment|Bike Rental|Self Catering|Free WiFi (Rooms)|Fitness|Telephone|Reception (24/7)|Air Conditioning|Cable TV|Satisfactory Rating|Honeymoon|Singles|Volleyball|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Express Check-In / Check-Out|Excellent Rating|Openable Windows|Hiking Trail|Towels|Very Good Rating|Television|Business Hotel|Shower|Microwave|Gym|Hairdryer|Beach|Good Rating
4274266,Playground|Gay-friendly|Balcony|WiFi (Public Areas)|Organised Activities|Radio|Sitting Area (Rooms)|Car Park|Laundry Service|Sauna|Convenience Store|Solarium|Porter|Self Catering|Fitness|Air Conditioning|Hypoallergenic Rooms|Sun Umbrellas|Satisfactory Rating|Fan|Singles|Fridge|Serviced Apartment|Swimming Pool (Combined Filter)|Lift|Express Check-In / Check-Out|Deck Chairs|Openable Windows|Terrace (Hotel)|Very Good Rating|Television|Direct beach access|Shower|Steam Room|Microwave|Swimming Pool (Outdoor)|Gym|Beach|Good Rating
4794296,Radio|Sitting Area (Rooms)|Electric Kettle|Ironing Board|House / Apartment|Self Catering|Non-Smoking Rooms|Air Conditioning|Satisfactory Rating|Fan|Pet Friendly|Fridge|WiFi (Rooms)|Washing Machine|Lift|Central Heating|Desk|Excellent Rating|Openable Windows|Hiking Trail|Very Good Rating|Television|Shower|Microwave|Beach|Good Rating
5723646,From 2 Stars|WiFi (Public Areas)|Car Park|Restaurant|Surfing|Laundry Service|Cosmetic Mirror|Free WiFi (Combined)|Accessible Hotel|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Hotel Bar|Satisfactory Rating|Honeymoon|Large Groups|Singles|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Desk|Family Friendly|Conference Rooms|3 Star|Openable Windows|Airport Hotel|Room Service|Hiking Trail|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Hairdryer|Beach|From 3 Stars|Good Rating
478121,Business Centre|Laundry Service|Radio|From 4 Stars|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Sun Umbrellas|Massage|Hotel Bar|Pool Table|Satisfactory Rating|Swimming Pool (Indoor)|Computer with Internet|Deck Chairs|Family Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Swimming Pool (Outdoor)|Gym|Hairdryer|Beach|From 3 Stars|Good Rating|Conference Rooms|3 Star|Sauna|From 2 Stars|Room Service|Luxury Hotel|Television|Business Hotel|Shower|Steam Room|WiFi (Public Areas)|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms|Safe (Rooms)|Fitness|Restaurant|Spa (Wellness Facility)|Car Park|Openable Windows
5723824,2 Star|House / Apartment
6044104,Hotel
8940834,Airport Shuttle|Satisfactory Rating|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Good Rating|Very Good Rating|Shower|WiFi (Public Areas)|Free WiFi (Combined)|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms
104949,Diving|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Sun Umbrellas|Hotel Bar|Pool Table|Bathtub|Room Service|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Shower|Cot|Beach|From 3 Stars|From 2 Stars|Conference Rooms|Laundry Service|Sitting Area (Rooms)|WiFi (Public Areas)|Business Centre|From 4 Stars|3 Star|Convenience Store|Desk|Computer with Internet|Volleyball|WiFi (Rooms)|Deck Chairs|Lift|Central Heating|Family Friendly|Boat Rental|Porter|Concierge|Safe (Rooms)|Fitness|Surfing|Restaurant|Openable Windows|Sailing
3250266,Reception (24/7)|Air Conditioning|Hotel Bar|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Shower|Swimming Pool (Outdoor)|Beach|Good Rating|Gay-friendly|WiFi (Public Areas)|Honeymoon|Large Groups|Singles|Computer with Internet|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine|Hostel|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms|Openable Windows
3952934,Air Conditioning|Cable TV|Hotel Bar|Satisfactory Rating|Very Good Rating|Television|Shower|Microwave|Good Rating|Laundry Service|Sitting Area (Rooms)|WiFi (Public Areas)|Radio|Fan|Pet Friendly|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Ironing Board|Free WiFi (Combined)|House / Apartment|Bike Rental|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Restaurant|Openable Windows
2632620,Conference Rooms|From 4 Stars|Sauna|Business Centre|Laundry Service|WiFi (Public Areas)|From 2 Stars|Singles|Desk|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Swimming Pool (Outdoor)|Cot|Gym|Beach|From 3 Stars|Free WiFi (Combined)|Free WiFi (Rooms)|Concierge|Fitness|Room Service|Luxury Hotel|Terrace (Hotel)|Television|Shower|Safe (Hotel)|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Hotel Bar|Restaurant
4263934,Electric Kettle|Business Centre|Laundry Service|WiFi (Public Areas)|From 2 Stars|Fan|Computer with Internet|Fridge|Serviced Apartment|Lift|Microwave|From 3 Stars|Ironing Board|Self Catering|Non-Smoking Rooms|Terrace (Hotel)|Towels|Television|Shower|Reception (24/7)|Air Conditioning|Restaurant|Express Check-In / Check-Out
4774304,WiFi (Public Areas)|Fridge|Microwave|Beach|House / Apartment|Self Catering|Non-Smoking Rooms|Shower|Air Conditioning
8128170,3 Star|Good Rating|Hotel|Satisfactory Rating
2632030,Bed & Breakfast|Room Service|Hiking Trail|Terrace (Hotel)|Towels|Very Good Rating|Television|Shower|Surfing|Restaurant|Air Conditioning|Cable TV|Satisfactory Rating|Computer with Internet|WiFi (Rooms)|Swimming Pool (Combined Filter)|Laundry Service|Car Park|From 2 Stars|Radio|From 4 Stars|Non-Smoking Rooms|Safe (Rooms)|Excellent Rating|WiFi (Public Areas)|Swimming Pool (Outdoor)|Hairdryer|Beach|From 3 Stars|Good Rating|Openable Windows
3957192,Television|Shower|Reception (24/7)|Air Conditioning|Cable TV|Satisfactory Rating|Computer with Internet|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Laundry Service|Free WiFi (Combined)|House / Apartment|Porter|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Cosmetic Mirror|Desk|WiFi (Public Areas)|Microwave|Good Rating|Openable Windows
4327354,Family Friendly|Room Service|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Express Check-In / Check-Out|Restaurant|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Swimming Pool (Bar)|Sun Umbrellas|Hotel Bar|Satisfactory Rating|Flatscreen TV|Honeymoon|Singles|Computer with Internet|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Laundry Service|From 2 Stars|Free WiFi (Combined)|Accessible Hotel|Porter|Radio|4 Star|From 4 Stars|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness|Excellent Rating|Sauna|Cosmetic Mirror|Desk|Conference Rooms|WiFi (Public Areas)|Sitting Area (Rooms)|Business Centre|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Beach|From 3 Stars|Good Rating|Openable Windows
4437930,Terrace (Hotel)|Shower|Eco-Friendly hotel|Express Check-In / Check-Out|Restaurant|Safe (Hotel)|Telephone|Reception (24/7)|Air Conditioning|Hotel Bar|Satisfactory Rating|Large Groups|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)|Laundry Service|Gay-friendly|Ironing Board|Free WiFi (Combined)|Porter|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Safe (Rooms)|Desk|Balcony|WiFi (Public Areas)|Sitting Area (Rooms)|Business Centre|Microwave|Beach|Good Rating|Openable Windows
7135252,Airport Hotel|Luxury Hotel|Television|Business Hotel|Shower|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Flatscreen TV|Honeymoon|Large Groups|Singles|WiFi (Rooms)|1 Star|Gay-friendly|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms|Desk|Beach|Convention Hotel|Openable Windows
2161422,Restaurant|3 Star|Cot|Gym|Beach|From 3 Stars|Good Rating|Swimming Pool (Indoor)|Computer with Internet|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Business Centre|From 2 Stars|Balcony|WiFi (Public Areas)|Family Friendly|Room Service (24/7)|Conference Rooms|Ironing Board|Free WiFi (Combined)|Accessible Hotel|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness|Desk|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Hotel Bar|Satisfactory Rating|Openable Windows|Car Park
3876726,Beach|Hypoallergenic Bedding|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)|Luxury Hotel|Television|Shower|Radio|WiFi (Public Areas)|Free WiFi (Combined)|Free WiFi (Rooms)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Hypoallergenic Rooms|2 Star|Adults Only|Openable Windows
5822402,Restaurant|Excellent Rating|3 Star|Gym|From 3 Stars|Good Rating|Flatscreen TV|Pet Friendly|Sitting Area (Rooms)|WiFi (Rooms)|Free WiFi (Public Areas)|Room Service|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Shower|From 4 Stars|From 2 Stars|WiFi (Public Areas)|Conference Rooms|Free WiFi (Combined)|Free WiFi (Rooms)|Safe (Rooms)|Desk|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Hotel Bar|Satisfactory Rating
7829846,Swimming Pool (Outdoor)|From 3 Stars|Fan|Large Groups|Singles|Computer with Internet|Sitting Area (Rooms)|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine|Terrace (Hotel)|Towels|Shower|From 4 Stars|From 2 Stars|WiFi (Public Areas)|Deck Chairs|Ironing Board|Hostel|Free WiFi (Combined)|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Telephone|Reception (24/7)|Air Conditioning|Swimming Pool (Bar)|Sun Umbrellas|Hotel Bar|Adults Only|Openable Windows|Express Check-In / Check-Out
